tc_po_line_id;N_SolicitudCliente;N_OrdenDistribu;Fecha_Creacion_Orden;FechaCompromiso;EstOrden;EstLineaOrden;Estado_OD;SKU;DescSKU;CantSKU;DESPACHO;Tipo_Orden;Mes;Año;Descripcion TipoVenta;Tipo Venta;N_OrdenDistribu;Horario;Horario2;Fecha Creacion
1;115302779;121667548;06-11-2017 09:33;30/11/17;Fac Allocated;Fac Allocated;Shipped;966753999;CEL SAM J3 2016 N CLA;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-30 21:32:00
2;115303557;121667858;06-11-2017 09:41;02/12/17;Partially Shipped;Fac Allocated;Cancelled;973382999;BOWL ENSALADA 27X4.2CM;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-02 19:09:00
2;115303557;122102023;06-11-2017 09:41;02/12/17;Partially Shipped;Fac Allocated;Shipped;973382999;BOWL ENSALADA 27X4.2CM;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-02 19:09:00
6;115308250;122343430;06-11-2017 10:27;30/11/17;Partially Shipped;Released;Released;557981999;SOFAMARDON;1;012;Paris.cl;11;2017;Stock CD;2;2;2;10;2017-11-30 09:01:00
1;115341768;122151165;06-11-2017 13:59;01/12/17;Created;Back Ordered;Cancelled;316315008;ZAP DC HEATHROW M/AZUL/N 10;0;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-01 13:00:00
1;115341768;121692033;06-11-2017 13:59;01/12/17;Created;Back Ordered;Cancelled;316315008;ZAP DC HEATHROW M/AZUL/N 10;0;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-01 13:00:00
1;115353909;122226666;06-11-2017 15:28;01/12/17;Fac Allocated;Fac Allocated;Shipped;173150999;SABANA SPIDERMAN MOVIE 4;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-01 13:36:00
1;115354586;121698450;06-11-2017 15:34;01/12/17;Fac Allocated;Fac Allocated;Shipped;117100006;605BZVIV18-123BLA/NEGRO/XXL;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-01 18:03:00
1;115356663;122386172;06-11-2017 15:43;01/12/17;Fac Allocated;Fac Allocated;Shipped;808633999;TAZA CON FILETRO BUHO;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-01 13:21:00
1;115357905;121875842;06-11-2017 15:55;05/12/17;Created;Back Ordered;Cancelled;418614999;PISCINA 56438 15X48;0;012;Paris.cl;12;2017;Stock CD;2;2;2;03;2017-12-05 00:00:00
1;115357930;121699734;06-11-2017 15:55;04/12/17;Fac Allocated;Fac Allocated;Shipped;230113003;PNTLN BS2884/NEGRO/M;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-04 17:16:00
1;115358121;121699753;06-11-2017 15:56;04/12/17;Fac Allocated;Fac Allocated;Shipped;922740999;CEL HUA P9 LITE N LIB;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-04 17:16:00
3;115361708;122029957;06-11-2017 16:20;29/11/17;Partially Shipped;Fac Allocated;Shipped;199224003;QUILT ESTAMPADO 15P/MIS2;1;200;Pickup;11;2017;Stock CD;2;2;2;04;2017-11-29 04:27:00
1;115364494;122049559;06-11-2017 16:40;29/11/17;Fac Allocated;Fac Allocated;Shipped;192349004;NOVIA VB3974/MIXT/BLAB1/N 36;1;200;Pickup;11;2017;Stock CD;2;2;2;04;2017-11-29 13:40:00
1;115364494;121702576;06-11-2017 16:40;29/11/17;Fac Allocated;Fac Allocated;Cancelled;192349004;NOVIA VB3974/MIXT/BLAB1/N 36;1;200;Pickup;11;2017;Stock CD;2;2;2;04;2017-11-29 13:40:00
1;115379682;121714858;06-11-2017 18:28;29/11/17;Fac Allocated;Fac Allocated;Shipped;922740999;CEL HUA P9 LITE N LIB;1;200;Pickup;11;2017;Stock CD;2;2;2;06;2017-11-29 13:00:00
2;115383085;121718364;06-11-2017 18:59;30/11/17;Partially Shipped;Fac Allocated;Shipped;275651999;CEL MOTO C N MOV;3;200;Pickup;11;2017;Stock CD;2;2;2;06;2017-11-30 18:55:00
2;115383085;122332110;06-11-2017 18:59;30/11/17;Partially Shipped;Fac Allocated;Shipped;275651999;CEL MOTO C N MOV;3;200;Pickup;11;2017;Stock CD;2;2;2;06;2017-11-30 18:55:00
1;115386733;121718307;06-11-2017 19:36;29/11/17;Partially Shipped;Fac Allocated;Shipped;217119002;ZAP SKX 95054N-BK/NEGRO/N 20;1;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-29 13:19:00
1;115386733;122229454;06-11-2017 19:36;29/11/17;Partially Shipped;Fac Allocated;Shipped;217119002;ZAP SKX 95054N-BK/NEGRO/N 20;1;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-29 13:19:00
1;115386998;121734485;06-11-2017 19:39;05/12/17;Released;Released;Cancelled;574098003;BICI FREESTYLE/NEGRO;1;012;Paris.cl;12;2017;Stock CD;2;2;2;07;2017-12-05 08:01:00
1;115386998;122421214;06-11-2017 19:39;05/12/17;Released;Released;Released;574098003;BICI FREESTYLE/NEGRO;1;012;Paris.cl;12;2017;Stock CD;2;2;2;07;2017-12-05 08:01:00
2;115392222;121719898;06-11-2017 20:32;28/11/17;Partially Shipped;Back Ordered;Cancelled;175440010;643POTBV18-020 PO/NEGRO/T 8;0;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-28 13:00:00
2;115392222;121979477;06-11-2017 20:32;28/11/17;Partially Shipped;Back Ordered;Shipped;175440010;643POTBV18-020 PO/NEGRO/T 8;0;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-28 13:00:00
1;115394174;122316796;06-11-2017 20:53;30/11/17;Created;Back Ordered;Cancelled;574098003;BICI FREESTYLE/NEGRO;0;012;Paris.cl;11;2017;Stock CD;2;2;2;08;2017-11-30 12:25:00
1;115394174;122381112;06-11-2017 20:53;30/11/17;Created;Back Ordered;Cancelled;574098003;BICI FREESTYLE/NEGRO;0;012;Paris.cl;11;2017;Stock CD;2;2;2;08;2017-11-30 12:25:00
1;115394174;121733736;06-11-2017 20:53;30/11/17;Created;Back Ordered;Cancelled;574098003;BICI FREESTYLE/NEGRO;0;012;Paris.cl;11;2017;Stock CD;2;2;2;08;2017-11-30 12:25:00
1;115394200;121720255;06-11-2017 20:54;29/11/17;Created;Back Ordered;Cancelled;345660006;ZAPATO GUANTE/AZMA1/N 42;0;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-29 13:00:00
1;115394200;122158927;06-11-2017 20:54;29/11/17;Created;Back Ordered;Cancelled;345660006;ZAPATO GUANTE/AZMA1/N 42;0;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-29 13:00:00
1;115395939;121992179;06-11-2017 21:10;29/11/17;Fac Allocated;Fac Allocated;Shipped;650300999;COCHE TRAVEL NEGRO RS-13662;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 22:52:00
1;115395939;121723255;06-11-2017 21:10;29/11/17;Fac Allocated;Fac Allocated;Cancelled;650300999;COCHE TRAVEL NEGRO RS-13662;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 22:52:00
62844185;115396392;null;06-11-2017 21:15;04/12/17;Allocated;Allocated;null;581645999;REF SBS RSA1UHSL1/XZS;1;null;InterCambio;12;2017;Stock CD;2;1;2;09;2017-12-04 00:00:00
1:1;115396935;122343079;27-11-2017 15:27;01/12/17;Partially Shipped;Fac Allocated;Shipped;802034999;VASO MEDALLON 330ML;2;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-01 14:35:00
1;115400039;121957408;06-11-2017 21:45;28/11/17;Partially Fac Allocated;Back Ordered;Cancelled;121999999;SFT MATTE LP CRM - AMSTER;0;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-28 08:00:00
5;115400039;121957408;06-11-2017 21:45;29/11/17;Partially Fac Allocated;Fac Allocated;Cancelled;121948999;LINGERIE LQD LPSTK - EXOT;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 03:50:00
5;115400039;122341541;06-11-2017 21:45;29/11/17;Partially Fac Allocated;Fac Allocated;Shipped;121948999;LINGERIE LQD LPSTK - EXOT;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 03:50:00
1;115400276;121868996;06-11-2017 21:48;29/11/17;Created;Back Ordered;Cancelled;912575003;SILLA DE AUTO/GRME1;0;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 08:00:00
1;115400335;121788605;06-11-2017 21:48;04/12/17;Released;Released;Cancelled;574098003;BICI FREESTYLE/NEGRO;1;012;Paris.cl;12;2017;Stock CD;2;2;2;09;2017-12-04 08:01:00
1;115400335;122390526;06-11-2017 21:48;04/12/17;Released;Released;Released;574098003;BICI FREESTYLE/NEGRO;1;012;Paris.cl;12;2017;Stock CD;2;2;2;09;2017-12-04 08:01:00
1;115403603;122373557;06-11-2017 22:39;04/12/17;Fac Allocated;Fac Allocated;Shipped;912575003;SILLA DE AUTO/GRME1;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-04 17:16:00
1;115403603;121727220;06-11-2017 22:39;04/12/17;Fac Allocated;Fac Allocated;Cancelled;912575003;SILLA DE AUTO/GRME1;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-04 17:16:00
2;115406229;121727662;06-11-2017 23:51;29/11/17;Partially Shipped;Back Ordered;Shipped;363216999;SABANA ADVENTURE TIME;0;200;Pickup;11;2017;Stock CD;2;2;2;11;2017-11-29 13:00:00
2;115406229;122267623;06-11-2017 23:51;29/11/17;Partially Shipped;Back Ordered;Cancelled;363216999;SABANA ADVENTURE TIME;0;200;Pickup;11;2017;Stock CD;2;2;2;11;2017-11-29 13:00:00
1;115408897;121727433;07-11-2017 00:07;04/12/17;Fac Allocated;Fac Allocated;Shipped;201128010;662BZAZV18-201 BL/AZBR1/L;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-04 17:16:00
1;115411253;121730785;07-11-2017 00:27;29/11/17;Released;Released;Released;364458999;FUTON TELA PRAGA 2015 CAFE;1;012;Paris.cl;11;2017;VeV CD;3;2;2;12;2017-11-29 08:00:00
2;115413391;121734642;07-11-2017 01:00;28/11/17;Partially Shipped;Back Ordered;Cancelled;574098003;BICI FREESTYLE/NEGRO;0;012;Paris.cl;11;2017;Stock CD;2;2;2;01;2017-11-28 09:01:00
2;115413391;122156135;07-11-2017 01:00;28/11/17;Partially Shipped;Back Ordered;Cancelled;574098003;BICI FREESTYLE/NEGRO;0;012;Paris.cl;11;2017;Stock CD;2;2;2;01;2017-11-28 09:01:00
2;115413873;null;07-11-2017 01:06;30/11/17;Partially Shipped;Sourced;null;238498007;601BLOPV18-906 KE/NEGRO/S;0;null;Pickup;11;2017;Stock CD;2;1;2;01;2017-11-30 08:00:00
1;115414615;121732754;07-11-2017 01:27;30/11/17;Released;Released;Released;363431999;ALF FRIZE AVAT 133X180 MULTI;1;012;Paris.cl;11;2017;VeV CD;3;2;2;01;2017-11-30 08:00:00
2;115416111;null;07-11-2017 03:19;01/12/17;Partially Shipped;Sourced;null;150573999;CEL HUA Y6II D ENTEL;0;null;Pickup;12;2017;Stock CD;2;1;2;03;2017-12-01 08:00:00
1;115417543;121991814;07-11-2017 06:56;30/11/17;Fac Allocated;Fac Allocated;Shipped;367365999;RELOJ GUESS FIFTH AVE W0959L;1;200;Pickup;11;2017;Stock CD;2;2;2;06;2017-11-30 01:41:00
1;115417672;null;07-11-2017 07:12;30/11/17;Sourced;Sourced;null;912575003;SILLA DE AUTO/GRME1;0;null;Pickup;11;2017;Stock CD;2;1;2;07;2017-11-30 08:00:00
1;115422531;121738259;07-11-2017 09:29;29/11/17;Fac Allocated;Fac Allocated;Shipped;288915010;ZAPM-TIEMPOIVFG-8/NEGRO/N 9;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 13:00:00
1;115422589;122500937;07-11-2017 09:30;05/12/17;Created;Back Ordered;Shipped;912575003;SILLA DE AUTO/GRME1;0;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 13:40:00
1;115422589;121738345;07-11-2017 09:30;05/12/17;Created;Back Ordered;Cancelled;912575003;SILLA DE AUTO/GRME1;0;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 13:40:00
1;115422589;122500936;07-11-2017 09:30;05/12/17;Created;Back Ordered;Shipped;912575003;SILLA DE AUTO/GRME1;0;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 13:40:00
2;115424212;121739220;07-11-2017 09:49;29/11/17;Partially Shipped;Fac Allocated;Shipped;122804006;662CARFV18-302/GRME1/M;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 13:00:00
3;115424212;121739220;07-11-2017 09:49;29/11/17;Partially Shipped;Fac Allocated;Shipped;117264018;662CARFV18-003/AZCL1/M;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 13:00:00
4;115424212;121739220;07-11-2017 09:49;29/11/17;Partially Shipped;Fac Allocated;Shipped;117264023;662CARFV18-003/MOCL1/M;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 13:00:00
5;115424212;121739220;07-11-2017 09:49;29/11/17;Partially Shipped;Fac Allocated;Shipped;118046019;662SWGFV18-001 VN/CAME1/M;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 13:00:00
6;115424212;121739220;07-11-2017 09:49;29/11/17;Partially Shipped;Fac Allocated;Shipped;118046027;662SWGFV18-001 VN/VEOS1/M;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 13:00:00
7;115424212;121739220;07-11-2017 09:49;29/11/17;Partially Shipped;Fac Allocated;Shipped;118046011;662SWGFV18-001 VN/GROS1/M;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 13:00:00
1;115425245;121739305;07-11-2017 09:56;29/11/17;Partially Shipped;Fac Allocated;Shipped;796920005;QUILT HEAT PRESS 2P/AZOS1;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 13:00:00
1;115426397;122237408;07-11-2017 10:02;04/12/17;Partially Shipped;Allocation Failed;Shipped;106471006;JEANS F1TJB1904/AZME2/T 42;0;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-04 13:00:00
1;115426397;121740908;07-11-2017 10:02;04/12/17;Partially Shipped;Allocation Failed;Cancelled;106471006;JEANS F1TJB1904/AZME2/T 42;0;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-04 13:00:00
2;115426625;122302766;07-11-2017 10:06;04/12/17;Partially Shipped;Back Ordered;Cancelled;228334003;CALZA BAND 10008597/NEGRO/S;0;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-04 13:00:00
2;115426625;121740932;07-11-2017 10:06;04/12/17;Partially Shipped;Back Ordered;Shipped;228334003;CALZA BAND 10008597/NEGRO/S;0;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-04 13:00:00
1;115427537;122421935;07-11-2017 10:12;01/12/17;Fac Allocated;Fac Allocated;Shipped;585842005;ZAP SUPERGA SUS00/BLANC/N 37;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-01 16:39:00
1;115427537;121741065;07-11-2017 10:12;01/12/17;Fac Allocated;Fac Allocated;Cancelled;585842005;ZAP SUPERGA SUS00/BLANC/N 37;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-01 16:39:00
2;115427537;122421935;07-11-2017 10:12;01/12/17;Fac Allocated;Fac Allocated;Shipped;724139003;ZAP SUPERGA ZS/DORAD/N 37;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-01 16:39:00
2;115427537;121741065;07-11-2017 10:12;01/12/17;Fac Allocated;Fac Allocated;Cancelled;724139003;ZAP SUPERGA ZS/DORAD/N 37;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-01 16:39:00
1;115428547;121742049;07-11-2017 10:27;29/11/17;Fac Allocated;Fac Allocated;Shipped;155008008;JGO SAB MICRO EST/VEAB2;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-29 13:00:00
1:1;115434189;122440608;17-11-2017 17:25;01/12/17;Fac Allocated;Fac Allocated;Shipped;108549999;QUILT BAY CELE 15 PLAZA/1 FU;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-01 20:38:00
1;115434342;121779672;07-11-2017 11:32;28/11/17;Created;Back Ordered;Cancelled;236258004;PLRN BS4174/NEGRO/M;0;200;Pickup;11;2017;Stock CD;2;2;2;11;2017-11-28 08:00:00
2;115437346;122398933;07-11-2017 12:02;05/12/17;Partially Shipped;Released;Released;574098003;BICI FREESTYLE/NEGRO;1;012;Paris.cl;12;2017;Stock CD;2;2;2;12;2017-12-05 08:01:00
2;115437346;121875823;07-11-2017 12:02;05/12/17;Partially Shipped;Released;Cancelled;574098003;BICI FREESTYLE/NEGRO;1;012;Paris.cl;12;2017;Stock CD;2;2;2;12;2017-12-05 08:01:00
3;115437498;121748492;07-11-2017 12:03;28/11/17;Partially Shipped;Fac Allocated;Cancelled;156460999;ALM SOFT PLUS 50X70;2;200;Pickup;11;2017;Stock CD;2;2;2;12;2017-11-28 06:23:00
3;115437498;122094250;07-11-2017 12:03;28/11/17;Partially Shipped;Fac Allocated;Shipped;156460999;ALM SOFT PLUS 50X70;2;200;Pickup;11;2017;Stock CD;2;2;2;12;2017-11-28 06:23:00
1;115439205;122419143;07-11-2017 12:21;02/12/17;Fac Allocated;Fac Allocated;Shipped;414617999;AC PORTABLE AA7400;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-02 08:24:00
1;115439205;121749029;07-11-2017 12:21;02/12/17;Fac Allocated;Fac Allocated;Cancelled;414617999;AC PORTABLE AA7400;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-02 08:24:00
3;115440462;null;07-11-2017 12:34;29/11/17;Partially Shipped;Sourced;null;205708003;PAT ROLLER SOYLUNA/N 34;0;null;Pickup;11;2017;Stock CD;2;1;2;12;2017-11-29 08:00:00
1;115442114;121956876;07-11-2017 12:49;28/11/17;Fac Allocated;Fac Allocated;Shipped;181005005;SOY LUNA 26121 PATI/N 38;1;200;Pickup;11;2017;Stock CD;2;2;2;12;2017-11-28 06:15:00
1;115442573;122328565;07-11-2017 12:54;02/12/17;Fac Allocated;Fac Allocated;Shipped;912575003;SILLA DE AUTO/GRME1;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-02 11:00:00
1;115442573;121779699;07-11-2017 12:54;02/12/17;Fac Allocated;Fac Allocated;Cancelled;912575003;SILLA DE AUTO/GRME1;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-02 11:00:00
1;115443678;121988910;07-11-2017 13:03;28/11/17;Partially Fac Allocated;Fac Allocated;Shipped;127833999;MINIONS BO-1001 JGO BOWLING;1;200;Pickup;11;2017;Stock CD;2;2;2;01;2017-11-28 19:56:00
2;115443678;null;07-11-2017 13:03;29/11/17;Partially Fac Allocated;Sourced;null;101368999;P PATROL 6022630 PELUCHE B MAR;0;null;Pickup;11;2017;Stock CD;2;1;2;01;2017-11-29 08:00:00
3;115443678;121988910;07-11-2017 13:03;28/11/17;Partially Fac Allocated;Fac Allocated;Shipped;772160007;BRAND.KAI POLERA MC/GRIS/S;1;200;Pickup;11;2017;Stock CD;2;2;2;01;2017-11-28 19:58:00
4;115443678;121988910;07-11-2017 13:03;28/11/17;Partially Fac Allocated;Fac Allocated;Shipped;115285010;603POGRV18-002 PO/NEGRO/M;1;200;Pickup;11;2017;Stock CD;2;2;2;01;2017-11-28 19:58:00
5;115443678;121988910;07-11-2017 13:03;28/11/17;Partially Fac Allocated;Fac Allocated;Shipped;767874999;BABY SILLA KK13005 MUÑ 33CM;1;200;Pickup;11;2017;Stock CD;2;2;2;01;2017-11-28 19:56:00
2;115445560;122227844;07-11-2017 13:13;01/12/17;Partially Shipped;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-01 11:00:00
2;115445560;121751724;07-11-2017 13:13;01/12/17;Partially Shipped;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-01 11:00:00
3;115445560;122227844;07-11-2017 13:13;01/12/17;Partially Shipped;Fac Allocated;Shipped;123547999;DUENDES MAGICOS LUZ;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-01 11:00:00
3;115445560;121751724;07-11-2017 13:13;01/12/17;Partially Shipped;Fac Allocated;Shipped;123547999;DUENDES MAGICOS LUZ;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-01 11:00:00
1;115445625;122417214;07-11-2017 13:13;02/12/17;Partially Shipped;Fac Allocated;Shipped;246455999;LEGO SW DUEL ON NABOO;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-02 22:26:00
1;115445625;121752260;07-11-2017 13:13;02/12/17;Partially Shipped;Fac Allocated;Shipped;246455999;LEGO SW DUEL ON NABOO;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-02 22:26:00
3;115445625;121752260;07-11-2017 13:13;02/12/17;Partially Shipped;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-02 22:26:00
3;115445625;122417214;07-11-2017 13:13;02/12/17;Partially Shipped;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-02 22:26:00
2;115448514;121831765;07-11-2017 13:34;29/11/17;Partially Fac Allocated;Back Ordered;Shipped;130464999;JGOSABBELU;0;200;Pickup;11;2017;Stock CD;2;2;2;01;2017-11-29 08:00:00
1;115449949;121835019;07-11-2017 13:43;04/12/17;Released;Released;Cancelled;574098003;BICI FREESTYLE/NEGRO;1;012;Paris.cl;12;2017;Stock CD;2;2;2;01;2017-12-04 09:01:00
1;115449949;122102209;07-11-2017 13:43;04/12/17;Released;Released;Cancelled;574098003;BICI FREESTYLE/NEGRO;1;012;Paris.cl;12;2017;Stock CD;2;2;2;01;2017-12-04 09:01:00
1;115449949;122452706;07-11-2017 13:43;04/12/17;Released;Released;Released;574098003;BICI FREESTYLE/NEGRO;1;012;Paris.cl;12;2017;Stock CD;2;2;2;01;2017-12-04 09:01:00
1;115449949;122244793;07-11-2017 13:43;04/12/17;Released;Released;Cancelled;574098003;BICI FREESTYLE/NEGRO;1;012;Paris.cl;12;2017;Stock CD;2;2;2;01;2017-12-04 09:01:00
1;115449949;122378674;07-11-2017 13:43;04/12/17;Released;Released;Cancelled;574098003;BICI FREESTYLE/NEGRO;1;012;Paris.cl;12;2017;Stock CD;2;2;2;01;2017-12-04 09:01:00
1;115450312;null;07-11-2017 13:49;29/11/17;Sourced;Sourced;null;218011006;682SCAZV18-330 TA/BGME1/N 38;0;null;Pickup;11;2017;Stock CD;2;1;2;01;2017-11-29 08:00:00
1;115450438;null;07-11-2017 13:51;28/11/17;Sourced;Sourced;null;205708003;PAT ROLLER SOYLUNA/N 34;0;null;Pickup;11;2017;Stock CD;2;1;2;01;2017-11-28 08:00:00
1;115454631;122094374;07-11-2017 14:34;01/12/17;Partially Shipped;Allocation Failed;Shipped;128929014;664POLT-S18-M02/AZUL/M;0;200;Pickup;12;2017;Stock CD;2;2;2;02;2017-12-01 08:01:00
1;115454631;121756415;07-11-2017 14:34;01/12/17;Partially Shipped;Allocation Failed;Cancelled;128929014;664POLT-S18-M02/AZUL/M;0;200;Pickup;12;2017;Stock CD;2;2;2;02;2017-12-01 08:01:00
6;115454631;122348642;07-11-2017 14:34;01/12/17;Partially Shipped;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;02;2017-12-01 13:05:00
6;115454631;121756415;07-11-2017 14:34;01/12/17;Partially Shipped;Fac Allocated;Cancelled;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;02;2017-12-01 13:05:00
1;115455613;121757213;07-11-2017 14:44;29/11/17;Fac Allocated;Fac Allocated;Shipped;629276003;PANTS AJ6960/NEGRO/S;1;200;Pickup;11;2017;Stock CD;2;2;2;02;2017-11-29 13:00:00
1;115458057;122016307;07-11-2017 15:11;01/12/17;Fac Allocated;Fac Allocated;Shipped;861938004;HAVANA WOMEN X/GRI/T 38;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-01 18:16:00
1;115458057;121758737;07-11-2017 15:11;01/12/17;Fac Allocated;Fac Allocated;Cancelled;861938004;HAVANA WOMEN X/GRI/T 38;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-01 18:16:00
1;115458979;121759048;07-11-2017 15:19;01/12/17;Fac Allocated;Fac Allocated;Shipped;288987026;ZAPM-JRMERVICDFGF/NARAN/N5.5Y;1;200;Pickup;12;2017;Stock CD;2;2;2;03;2017-12-01 15:19:00
1;115461242;121988561;07-11-2017 15:43;28/11/17;Partially Shipped;Back Ordered;Shipped;116613005;646POLUV18-005 PO/GRCL1/T 10;0;200;Pickup;11;2017;Stock CD;2;2;2;03;2017-11-28 18:07:00
3;115461242;121988561;07-11-2017 15:43;28/11/17;Partially Shipped;Back Ordered;Shipped;175353021;642TBTBV18-540 TR/VEME9/T 10;0;200;Pickup;11;2017;Stock CD;2;2;2;03;2017-11-28 18:07:00
4;115461242;121988561;07-11-2017 15:43;28/11/17;Partially Shipped;Back Ordered;Shipped;175373011;642TBTBV18-545 TR/ROAB3/T 6;0;200;Pickup;11;2017;Stock CD;2;2;2;03;2017-11-28 18:07:00
1;115462949;122244888;07-11-2017 15:54;30/11/17;Created;Back Ordered;Cancelled;574098003;BICI FREESTYLE/NEGRO;0;012;Paris.cl;11;2017;Stock CD;2;2;2;03;2017-11-30 08:01:00
1;115462949;121835687;07-11-2017 15:54;30/11/17;Created;Back Ordered;Cancelled;574098003;BICI FREESTYLE/NEGRO;0;012;Paris.cl;11;2017;Stock CD;2;2;2;03;2017-11-30 08:01:00
1;115464800;121988298;07-11-2017 16:13;28/11/17;Created;Back Ordered;Shipped;300438999;PPAT VEHIC Y CACHO MARSHALL BO;0;200;Pickup;11;2017;Stock CD;2;2;2;04;2017-11-28 18:05:00
2;115465251;null;07-11-2017 16:17;28/11/17;Partially Shipped;Sourced;null;175867999;JSWITCH MARIO KART 8 DELUXE;0;null;Pickup;11;2017;Stock CD;2;1;2;04;2017-11-28 08:00:00
1;115466772;121988280;07-11-2017 16:35;28/11/17;Fac Allocated;Fac Allocated;Shipped;598204999;TORO DE PIEDRA X6 CA;1;200;Pickup;11;2017;Stock CD;2;2;2;04;2017-11-28 21:52:00
1;115466849;null;07-11-2017 16:36;28/11/17;Partially Fac Allocated;Sourced;null;647373999;BOWL 14.5CM DOMINGA;0;null;Pickup;11;2017;Stock CD;2;1;2;04;2017-11-28 08:00:00
1;115466953;121988341;07-11-2017 16:37;28/11/17;Fac Allocated;Fac Allocated;Shipped;607702999;FRONTERA PREMIUM CA X6;1;200;Pickup;11;2017;Stock CD;2;2;2;04;2017-11-28 21:52:00
2;115467792;122257287;07-11-2017 16:44;29/11/17;Partially Shipped;Fac Allocated;Shipped;125132999;DUENDES MAGICOS AURORA;2;200;Pickup;11;2017;Stock CD;2;2;2;04;2017-11-29 23:12:00
1;115469720;122381286;07-11-2017 17:07;04/12/17;Fac Allocated;Fac Allocated;Shipped;448768999;LVEB EDT 50 ML EDL;2;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-04 21:00:00
